ev_id,ev_type,regis_no,ntsb_no,ev_date,ev_time,ev_city,ev_country,latitude,longitude,acft_category,acft_make,acft_model,num_eng,DAMAGE,flight_type,afm_hrs,date_last_insp,afm_hrs_last_insp,light_condition,wmc,gust_ind,on_ground_collision,inj_f_grnd,inj_m_grnd,inj_s_grnd,inj_tot_f,inj_tot_m,inj_tot_n,inj_tot_s,inj_tot_t,ev_highest_injury,flight_phase,defining_event,survivors_b,pilot_flight_time_model,pilot_flight_time_total,pilot_flight_time_categ,SOURCE
20080624X00899,Accident,N6601Q,DEN08LA106,18/06/2008,1830,O'Kean,USA,003658N,0090449W,Airplane,Grumman-Schweizer,G-164B,1,Destroyed,Aerial Application,,,,Day,Visual Meteorological Cond,T,,,,,0,0,0,1,1,SERS,calcular,calcular,T,0,0,calcular,POST_1982
20080710X01004,Accident,N988PC,NYC08LA221,20/06/2008,1610,Lake Placid,USA,271444N,0812447W,Airplane,PIPER,PA-18-150,1,Substantial,Aerial Observation,1223.0,2008-02-25 00:00:00,63.0,Day,Visual Meteorological Cond,T,,,,,2,0,0,0,2,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080624X00900,Accident,N61374,DEN08LA107,20/06/2008,1900,Pine Bluff,USA,341236N,0092123W,Airplane,Ayres,S2R-G6,1,Substantial,Aerial Application,7040.0,2008-02-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080805X01155,Incident,VH-XUE,LAX07WA291,26/06/2008,30,"Jundee, WA",AS,026252S,0120345E,Airplane,Embraer,EMB-120ER,2,,,,,,,,F,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080714X01040,Accident,N3859E,LAX08CA188,19/06/2008,1340,Lodi,USA,038518N,1212120W,Airplane,Piper,PA-36-375,1,Substantial,Aerial Application,9651.0,2008-04-01 00:00:00,,Dawn,Visual Meteorological Cond,T,,,,,0,1,0,0,1,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080714X01041,Accident,N877CM,LAX08CA189,24/06/2008,1535,Laramie,USA,411826N,1054018W,Airplane,Cirrus Design Corp.,SR22,1,Substantial,Personal,344.399993896484,2008-05-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080710X01017,Accident,N623BL,NYC08LA222,20/06/2008,2343,Woodbine,USA,391610N,0745158W,Airplane,Dennis P. McGurk,F1 Rocket,1,Substantial,Personal,190.0,2007-09-20 00:00:00,190.0,Day,Visual Meteorological Cond,T,,,,,2,0,0,0,2,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080710X01005,Accident,N8776N,NYC08LA223,21/06/2008,1442,Rockland,USA,044340N,0068444W,Airplane,PIPER,PA-28-140,1,Substantial,Personal,7401.7001953125,2008-05-15 00:00:00,13.8000001907349,Day,Visual Meteorological Cond,T,,,,,1,0,0,0,1,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080624X00901,Accident,N6880L,DEN08LA108,21/06/2008,1300,Augusta,USA,374018N,0097440W,Airplane,Mercer,Avid Flyer Mk IV,1,Substantial,Personal,15.0,2007-10-27 00:00:00,5.0,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080624X00902,Accident,N460CT,DEN08LA109,21/06/2008,2113,Von Ormy,USA,292848N,0982647W,Airplane,Flight Design GMBH,CTSW,1,Substantial,Personal,322.0,2008-02-01 00:00:00,33.0,Day,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080624X00903,Accident,N1439V,DEN08LA110,21/06/2008,2300,Goldsby,USA,035828N,0982837W,Airplane,CESSNA,R172K,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,T,,,,,0,0,3,0,3,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080630X00944,Accident,N13713,LAX08FA190,17/06/2008,2205,Pahala,USA,019122N,1553616W,Airplane,CESSNA,172M,1,Substantial,,12921.0,2008-05-23 00:00:00,33.0,Day,Visual Meteorological Cond,F,,,,,3,0,0,0,3,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080702X00967,Accident,N29DJ,NYC08LA224,22/06/2008,1205,Millville,USA,392126N,0007552W,Airplane,Aero Vodochody Aero. Works,L-29 Delfin,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,T,,,,,2,0,0,0,2,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080701X00955,Accident,N381CP,MIA08LA123,20/06/2008,1420,Williston,USA,292115N,0822822W,Airplane,CIRRUS DESIGN CORP,SR-20,1,Substantial,Instructional,272.0,2008-06-10 00:00:00,29.0,Day,Visual Meteorological Cond,T,,0,0,0,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080714X01037,Accident,N65357,MIA08CA124,20/06/2008,1345,Orangeburg,USA,332326N,0805440W,Airplane,Cessna,172S,1,Substantial,Personal,1386.0,2008-03-01 00:00:00,50.0,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080702X00970,Accident,N131PR,NYC08LA225,22/06/2008,1532,Lajas,USA,001845N,0067457W,Airplane,"Rans, Inc.",Rans S-6ES,,Substantial,Personal,64.0,2008-01-30 00:00:00,,Day,Visual Meteorological Cond,F,,,,,2,0,0,0,2,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080714X01031,Accident,N757HA,MIA08LA125,22/06/2008,1315,Leesburg,USA,284914N,0814819W,Airplane,CESSNA,152,1,Substantial,Personal,10340.0,2008-04-01 00:00:00,89.0,Day,Visual Meteorological Cond,T,,,,,0,1,0,1,2,SERS,calcular,calcular,T,0,0,calcular,POST_1982
20081219X16534,Incident,OB-1799-P,ENG08WA029,06/06/2008,1810,Pucallpa,PE,,,Airplane,BOEING,737-2A5,2,Minor,,,,,,,F,,,,,0,0,0,0,,,calcular,calcular,T,0,0,calcular,POST_1982
20081004X21118,Accident,LN-SFT,DCA08WA074,20/06/2008,932,Bergen,NO,,,Airplane,FAIRCHILD,SA226,,Destroyed,,,,,,,F,,,,,3,0,0,0,3,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080825X01304,Accident,N3681T,MIA08CA126,20/06/2008,1510,Montgomery,USA,032181N,0862323W,Airplane,Taylorcraft Aviation,F19,1,Substantial,,826.0,2005-12-01 00:00:00,24.0,Day,Visual Meteorological Cond,F,,,,,0,1,0,0,1,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080625X00912,Accident,N57787,ANC08CA070,28/05/2008,630,Fairbanks,USA,644855N,1473135W,Airplane,Piper,PA-18-150,1,Substantial,Personal,1653.0,,,Day,Visual Meteorological Cond,F,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080625X00916,Accident,N758DH,LAX08LA187,21/06/2008,1715,Big Bear City,USA,341545N,1165211W,Airplane,CESSNA,R172K,1,Substantial,Personal,2305.0,2008-03-01 00:00:00,6.0,Day,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080625X00917,Accident,N2436F,LAX08LA191,23/06/2008,10,Oceanside,USA,331334N,1172715W,Airplane,CESSNA,172S,1,Destroyed,Personal,1009.0,2008-06-16 00:00:00,9.0,Day,Visual Meteorological Cond,F,,,,,2,0,0,1,3,FATL,calcular,calcular,T,0,0,calcular,POST_1982
20080922X01513,Accident,N5408Y,ANC08LA075,22/06/2008,20,Skwentna,USA,615124N,1512356W,Airplane,PIPER,PA-18,1,Substantial,Personal,3986.0,2008-04-04 00:00:00,19.0,Day,Visual Meteorological Cond,F,,,,,0,0,1,1,2,SERS,calcular,calcular,T,0,0,calcular,POST_1982
20080630X00954,Accident,N357CH,ANC08LA076,23/06/2008,1845,Chickaloon,USA,061316N,0147191W,Helicopter,EUROCOPTER,AS-350 BA,1,Substantial,External Load,,,,Day,Visual Meteorological Cond,F,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080624X00904,Accident,N5178Y,DEN08LA111,21/06/2008,1800,Tishomingo,USA,341155N,0964028W,Airplane,Cessna,172R,1,Substantial,Instructional,2449.0,2008-05-01 00:00:00,18.0,Day,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080708X00986,Accident,N4426C,DEN08LA112,23/06/2008,1315,Houston,USA,029495N,0954021W,Airplane,CESSNA,195,1,Substantial,Personal,3115.0,2007-08-01 00:00:00,35.0,Day,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080627X00939,Accident,N99NN,DFW08LA166,21/06/2008,2200,Bowling Green,USA,392211N,0091139W,Airplane,Beech,99,2,Substantial,Skydiving,,,,Day,Visual Meteorological Cond,F,,,,,1,0,12,0,13,FATL,calcular,calcular,T,0,0,calcular,POST_1982
20080630X00952,Accident,N480PD,CHI08FA172,24/06/2008,1345,MARINETTE,USA,045450N,0873713W,Helicopter,ENSTROM HELICOPTER CORP,480B,1,Substantial,Flight Test,707.0,2008-03-28 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080625X00913,Accident,N9752B,ANC08CA071,05/06/2008,620,Anchorage,USA,061128N,0149507W,Airplane,Cessna,172RG,1,Substantial,Instructional,4874.60009765625,2008-05-01 00:00:00,14.6000003814697,Day,Visual Meteorological Cond,F,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080630X00947,Accident,N623EM,CHI08CA149,27/05/2008,0,Walkerton,USA,412816N,0086275W,,Mischanko,Buckeye Breeze,1,Minor,Flight Test,,,,Day,Visual Meteorological Cond,F,,,,,0,0,0,1,1,SERS,calcular,calcular,T,0,0,calcular,POST_1982
20080630X00953,Accident,N813DJ,CHI08CA165,14/06/2008,1930,Newton Falls,USA,411240N,0080589W,Airplane,Fetherolf,CH-701,1,Substantial,Personal,22.5,2007-11-01 00:00:00,,Day,Visual Meteorological Cond,F,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080702X00964,Accident,N4084J,NYC08LA226,23/06/2008,2330,Ganesvoort,USA,431220N,0733432W,Airplane,PIPER,J3C-65,1,Substantial,Personal,1238.0,2008-06-05 00:00:00,1.0,Day,Visual Meteorological Cond,T,,,,,0,2,0,0,2,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080708X00985,Accident,N411JT,DEN08FA114,24/06/2008,1520,Linwood,USA,391423N,0955320W,Airplane,AERO COMMANDER,500S,2,Destroyed,Instructional,12427.0,2007-08-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,2,0,0,0,2,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080627X00940,Accident,N5005G,DFW08LA167,24/06/2008,10,Bethany,USA,401636N,0094026W,Airplane,AIR TRACTOR,AT-502B,1,Substantial,Aerial Application,5158.0,2008-03-11 00:00:00,,Not Reported,Visual Meteorological Cond,F,Y,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20081003X17820,Accident,N97264,NYC08CA227,21/06/2008,1500,Taneytown,USA,393810N,0077722W,Airplane,Nord (SNCAN),Stampe SV4C,1,Substantial,Personal,1582.19995117188,2007-06-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080714X01026,Accident,N54229,DFW08CA168,23/06/2008,2130,Tallulah,USA,322530N,0091824W,Airplane,Grumman,G-164,1,Substantial,Positioning,12058.0,2008-02-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,1,0,0,1,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080630X00943,Accident,N28HN,DFW08LA169,24/06/2008,2015,Olathe,USA,385031N,0094449W,Airplane,Beech,A36,1,Substantial,Personal,1922.0,2007-12-01 00:00:00,15.1999998092651,Day,Visual Meteorological Cond,F,,,,,0,1,0,0,1,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080626X00918,Accident,N91256,ANC08LA077,21/06/2008,0,Willow,USA,615550N,1502243W,Airplane,PIPER,PA-18,1,Substantial,Personal,3063.0,2007-12-20 00:00:00,24.0,Day,Visual Meteorological Cond,F,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080626X00924,Accident,N3236P,ANC08LA078,24/06/2008,1745,Iliamna,USA,594514N,1545440W,Airplane,PIPER,PA-18-150,1,Substantial,Personal,3488.0,2008-06-02 00:00:00,,Day,Visual Meteorological Cond,F,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080627X00928,Accident,N74898,CHI08LA151,01/06/2008,1730,Carrollton,USA,403342N,0081438W,Helicopter,BELL,47D1,1,Substantial,Personal,2635.0,2007-10-01 00:00:00,47.0,Day,Visual Meteorological Cond,F,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080715X01049,Accident,N13105,NYC08LA228,25/06/2008,1746,Toms River,USA,395538N,0741732W,Airplane,CESSNA,172M,1,Substantial,Instructional,8631.0,2007-06-16 00:00:00,90.0,Day,Visual Meteorological Cond,F,,,,,0,2,0,0,2,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080703X00974,Accident,N554FE,DCA08FA075,14/06/2008,1815,Raymond,USA,415154N,0077519W,Airplane,DOUGLAS,MD-10,3,Substantial,,86958.0,2007-05-01 00:00:00,,,Visual Meteorological Cond,F,,,,,0,0,3,0,3,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080715X01048,Accident,N3150U,DEN08LA113,20/06/2008,2200,Brookfield,USA,394612N,0093045W,,Southern Powered Parachutes,Condor,1,Substantial,Personal,23.0,2007-03-01 00:00:00,,Day,Visual Meteorological Cond,F,,,,,0,0,0,1,1,SERS,calcular,calcular,T,0,0,calcular,POST_1982
20080718X01068,Accident,N9629V,LAX08CA192,24/06/2008,1733,San Diego,USA,324933N,0117822W,Airplane,Cessna,172M,1,Substantial,Instructional,9254.0,2008-05-01 00:00:00,64.0,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080626X00919,Accident,N1661S,LAX08LA193,24/06/2008,1330,Glenn's Ferry,USA,425127N,1152221W,Airplane,Snow,S2C,1,Substantial,Aerial Application,15825.900390625,2008-06-04 00:00:00,1801.59997558594,Day,Visual Meteorological Cond,T,,,,,1,0,0,0,1,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080715X01044,Accident,N1993F,LAX08CA194,21/06/2008,1700,Angwin,USA,038344N,0122260W,Airplane,Maule,MX-7-180A,1,Substantial,Personal,1264.40002441406,2008-03-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080708X00990,Accident,N912HP,LAX08LA195,23/06/2008,1400,Fresno,USA,364634N,0119435W,Helicopter,"Arrow Falcon Exporters, Inc.",OH-58C,1,Substantial,Aerial Application,5047.2998046875,2008-01-17 00:00:00,20.5,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080708X00988,Accident,N432MS,LAX08LA196,24/06/2008,1945,Buffalo,USA,441921N,1061540W,Helicopter,SCHWEIZER,269C,1,Substantial,,3293.0,2008-06-11 00:00:00,42.0,Day,Visual Meteorological Cond,F,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080728X01117,Accident,N8106M,DEN08CA115,22/06/2008,1400,Osage Beach,USA,038622N,0924048W,Airplane,Piper,PA-28-236,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,F,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080630X00948,Accident,N9357F,CHI08CA164,15/06/2008,122,Cook,USA,474918N,0924126W,Helicopter,Hughes,269B,1,Substantial,Other Work Use,4101.0,2007-08-01 00:00:00,,Day,Visual Meteorological Cond,F,,,,,0,1,2,0,3,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080714X01030,Accident,N4912A,MIA08LA128,26/06/2008,2156,Goodland,USA,025492N,0813842W,Airplane,CESSNA,310R,2,Substantial,,8914.0,2008-04-24 00:00:00,78.0,Day,Visual Meteorological Cond,T,,,,,0,3,2,1,6,SERS,calcular,calcular,T,0,0,calcular,POST_1982
20080821X01271,Accident,N2642F,MIA08CA127,27/06/2008,2020,Homestead,USA,253331N,0803054W,Airplane,Lima,Sky Raider I,1,Destroyed,Personal,,2008-01-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,1,0,0,1,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080717X01065,Accident,N19BB,LAX08LA197,26/06/2008,1720,Driggs,USA,434420N,0111531W,Airplane,BOEING,D75N1,1,Substantial,Personal,7783.0,2008-06-16 00:00:00,2.0,Day,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080714X01038,Accident,N241DM,CHI08LA158,06/06/2008,2014,Alhambra,USA,038555N,0893920W,Airplane,Maggs,Lancair 4P,1,Substantial,Personal,,,,Day,Instrument Meteorological Cond,F,,,,,1,0,0,0,1,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080627X00930,Accident,N7214Y,CHI08LA154,09/06/2008,130,Grand Rapids,USA,471240N,0933035W,Airplane,BEECH,A36,1,Substantial,Personal,3214.0,2008-03-21 00:00:00,49.0,Day,Visual Meteorological Cond,T,,,,,0,0,3,0,3,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080715X01051,Accident,N407GA,DEN08MA116,29/06/2008,2247,Flagstaff,USA,035123N,0111383W,Helicopter,BELL,407,1,Destroyed,,9372.599609375,2008-06-20 00:00:00,,Day,Visual Meteorological Cond,T,N,,,,7,0,0,0,7,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080715X01051,Accident,N407MJ,DEN08MA116,29/06/2008,2247,Flagstaff,USA,035123N,0111383W,Helicopter,BELL,407,1,Destroyed,,4503.0,2008-06-19 00:00:00,,Day,Visual Meteorological Cond,T,N,,,,7,0,0,0,7,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080701X00963,Accident,N799AX,DCA08MA076,28/06/2008,1715,San Francisco,USA,373639N,1222247W,Airplane,BOEING,767,2,Destroyed,,47068.0,2008-06-28 00:00:00,,,,F,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080708X00984,Accident,N2905Q,DFW08FA170,29/06/2008,1859,Santa Rosa,USA,034568N,1043833W,Airplane,Cessna,U206F,1,Destroyed,Personal,,2007-07-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,5,0,0,0,5,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20081003X17822,Accident,N463AT,NYC08CA232,29/06/2008,1545,Groveland,USA,283552N,0081482W,Airplane,Yowell,Mallard II,1,Substantial,Personal,900.0,2007-09-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,2,0,0,2,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080711X01020,Accident,N727BC,NYC08FA231,29/06/2008,1256,Jasper,USA,335413N,0872015W,Airplane,BEECH,95-B55,2,Destroyed,Personal,1756.0,2008-04-01 00:00:00,39.0,Day,Instrument Meteorological Cond,T,,,,,4,0,0,0,4,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080908X01415,Accident,N357TG,NYC08CA233,29/06/2008,1740,Lincoln Park,USA,405651N,0741852W,Airplane,Cessna,T182T,1,Substantial,Personal,240.0,2007-08-01 00:00:00,106.0,Day,Visual Meteorological Cond,T,,,,,0,0,4,0,4,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080708X00989,Accident,N586AE,LAX08LA198,27/06/2008,1041,Ash Fork,USA,351123N,1122817W,Helicopter,EUROCOPTER,AS 350 B3,1,Substantial,Positioning,1521.0,,35.0,Night,Visual Meteorological Cond,T,,,,,0,0,0,3,3,SERS,calcular,calcular,T,0,0,calcular,POST_1982
20080717X01063,Accident,N4144P,LAX08CA199,25/06/2008,1925,Mesa,USA,033285N,1114342W,Airplane,Piper,PA-28-181,1,Substantial,Instructional,8711.0,2008-06-01 00:00:00,20.0,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080711X01019,Accident,N343AA,LAX08LA200,27/06/2008,1933,Santa Maria,USA,343640N,1204351W,Helicopter,SIKORSKY,S-76A,2,Substantial,,4310.0,2008-06-01 00:00:00,,Day,Visual Meteorological Cond,F,,,,,0,1,9,0,10,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080718X01069,Accident,N5403E,LAX08LA201,28/06/2008,30,Rainier,USA,046352N,0122581W,Airplane,CESSNA,A185F,1,Substantial,Personal,3648.0,2008-04-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,1,0,0,1,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080718X01070,Accident,N331HP,LAX08CA202,28/06/2008,425,Groveland,USA,375125N,1201024W,Airplane,Beech,F33/G,1,Substantial,Personal,1301.0,2007-11-01 00:00:00,,Night/Dark,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080707X00983,Accident,N4063W,LAX08FA203,28/06/2008,2150,Mount Charleston,USA,361550N,1153925W,Airplane,PIPER,PA-32-300,1,Destroyed,Personal,3807.0,2007-11-09 00:00:00,3807.0,Day,Visual Meteorological Cond,F,,,,,4,0,0,0,4,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080805X01158,Accident,N83056,LAX08CA204,29/06/2008,1730,Elk River,USA,464614N,1161125W,Airplane,Aeronca,7DC,1,Substantial,Personal,6320.0,2008-03-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080720X01081,Accident,N228PS,NYC08LA234,28/06/2008,2215,Charlotte,USA,351250N,0805635W,Airplane,"Bombardier, Inc.",CL-600-2B19,2,Substantial,,10544.0,2008-06-26 00:00:00,,Day,Visual Meteorological Cond,T,Y,,,,0,0,112,0,112,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080720X01081,Accident,N725PS,NYC08LA234,28/06/2008,2215,Charlotte,USA,351250N,0805635W,Airplane,"Bombardier, Inc.",CL-600-2C10,2,Substantial,,9011.0,2008-06-26 00:00:00,,Day,Visual Meteorological Cond,T,Y,,,,0,0,112,0,112,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080630X00945,Accident,N565TA,ANC08CA065,28/04/2008,2130,Talkeetna,USA,062450N,0151500W,Airplane,de Havilland,DHC-3,1,Substantial,,,,,Day,Visual Meteorological Cond,F,,,,,0,0,8,0,8,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080702X00966,Accident,N3257B,MIA08LA130,28/06/2008,1803,Hollywood,USA,002604N,0801444W,Airplane,Piper,PA-18-135,1,Substantial,Banner Tow,27261.0,2007-05-01 00:00:00,99.3000030517578,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080715X01047,Accident,N1870R,MIA08LA131,28/06/2008,1355,Modena,USA,413927N,0074438W,Glider,AMS Flight,APIS-M,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,T,,,,,1,0,0,0,1,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080918X01493,Accident,N1287X,DFW08CA171,29/06/2008,2215,Lake Ft Gibson,USA,355551N,0095824W,Airplane,Mooney,M20,1,Substantial,Personal,2942.0,2007-12-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,1,1,0,2,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080725X01114,Accident,N87787,DFW08CA172,28/06/2008,1745,Somerset,USA,292137N,0985457W,Airplane,Taylorcraft,DCO-65,1,Substantial,Personal,2132.0,,,Day,Visual Meteorological Cond,F,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080711X01024,Accident,N61736,SEA08LA155,30/06/2008,1950,Oakland,USA,374316N,1221314W,Airplane,Cessna,172M,1,Substantial,Aerial Observation,13036.0,2008-06-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,2,0,0,2,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080701X00960,Accident,N7XZ,SEA08LA156,30/06/2008,2358,Bend,USA,044540N,0121120W,Airplane,CESSNA,TR182,1,Substantial,,3793.30004882812,2008-05-30 00:00:00,21.0,Day,Visual Meteorological Cond,F,,,,,0,1,0,1,2,SERS,calcular,calcular,T,0,0,calcular,POST_1982
20080822X01290,Accident,N221T,NYC08CA229,20/06/2008,0,Fayetteville,USA,345928N,0785249W,Airplane,Piper,PA-18-105 ,1,Substantial,Personal,4474.5,2008-02-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080702X00968,Accident,EC-IRP,DFW08WA173,28/06/2008,1045,Sa Pobla,SP,393534N,0002426E,Airplane,Cessna,172N,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,T,,,,,3,0,0,0,3,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080703X00978,Accident,N2581P,ANC08FA079,30/06/2008,50,Wasilla,USA,613512N,0149145W,Airplane,PIPER,PA-18,1,Substantial,Personal,4865.0,2007-10-19 00:00:00,11.0,Day,Visual Meteorological Cond,T,,,,,1,1,0,0,2,FATL,calcular,calcular,T,0,0,calcular,POST_1982
20080812X01229,Accident,N2951M,ANC08CA080,30/06/2008,2100,Wasilla,USA,062200N,0150120W,Airplane,Piper,PA-12,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,F,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080717X01061,Accident,N165MS,ANC08CA081,27/06/2008,1645,Soldotna,USA,602848N,0015140W,Airplane,Marvin A. Smith,Pietenpol Air Camper,1,Substantial,Personal,136.0,2008-01-01 00:00:00,,Day,Visual Meteorological Cond,F,,,,,0,1,0,0,1,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080702X00972,Accident,N9KG,SEA08LA157,25/06/2008,2300,Baker City,USA,445014N,1174833W,Airplane,ROCKWELL,690B,2,Substantial,Personal,5509.0,2008-06-24 00:00:00,1.0,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080814X01243,Accident,N2164Y,DEN08CA117,13/06/2008,330,Omaha,USA,411819N,0955338W,Airplane,Cessna,T182T,1,Substantial,Personal,338.0,2008-04-01 00:00:00,,Night,Visual Meteorological Cond,F,Y,,,,0,0,5,0,5,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080730X01130,Accident,N1974L,NYC08LA235,02/07/2008,1245,Cleveland,USA,343325N,0834249W,Airplane,Lanier James A,Talon XP,1,Destroyed,Personal,104.0,2008-06-10 00:00:00,,Day,Visual Meteorological Cond,F,,,,,1,0,0,0,1,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080702X00973,Accident,N6360D,LAX08LA206,26/06/2008,2330,El Cajon,USA,032570N,0116580W,Airplane,Cessna,172N,1,Substantial,Instructional,,,,Day,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
